City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
265,island harbour,50.724,-1.2758,290.89,96,100,3.13,GB,1690432410
266,san rafael del yuma,18.4299,-68.6739,297.91,83,100,2.33,DO,1690432478
267,dabhol,17.6,73.1667,297.6,95,100,5.1,IN,1690432478
268,sanctuary point,-35.1114,150.629,294.44,40,0,3.93,AU,1690432479
269,nantucket,41.2835,-70.0995,297.04,97,10,6.99,US,1690432244
270,cururupu,-1.8283,-44.8683,296.93,89,20,1.69,BR,1690432263
271,new norfolk,-42.7826,147.0587,286.44,47,100,2.24,AU,1690432260
272,tazovsky,67.4667,78.7,293.08,65,11,1.43,RU,1690432305
273,carnarvon,-24.8667,113.6333,291.76,46,12,7.07,AU,1690432280
274,mar del plata,-38.0023,-57.5575,282.09,84,75,8.05,AR,1690432483
275,enniscorthy,52.5008,-6.5578,290.08,100,100,3.46,IE,1690432483
276,san antonio de pale,-1.4014,5.6325,295.96,90,100,5.04,GQ,1690432484
277,santa cruz cabralia,-16.2781,-39.0247,293.28,94,40,1.54,BR,1690432484
278,nouadhibou,20.931,-17.0347,295.14,78,87,9.26,MR,1690432485
279,warrnambool,-38.3833,142.4833,289.42,60,12,7.73,AU,1690432246
280,el granada,37.5027,-122.4694,291.45,87,100,6.17,US,1690432486
281,mount pearl,47.5166,-52.7813,291.34,82,100,8.75,CA,1690432486
282,taroa,8.7058,171.2275,301.45,77,100,5.01,MH,1690432487
283,zheleznodorozhnyy,55.7503,38.0042,291.25,70,68,0.58,RU,1690432488
284,chibougamau,49.9168,-74.3659,290.94,72,100,2.48,CA,1690432488
285,san luis,-33.295,-66.3356,282.47,44,97,3.13,AR,1690432280
286,rio grande,-32.035,-52.0986,284.23,90,1,6.34,BR,1690432307
287,al wafrah,28.6392,47.9306,313.29,9,8,4.96,KW,1690432344
288,woodlake,37.4211,-77.6793,299.86,93,0,2.06,US,1690432490
289,hit,33.6416,42.8251,311.04,12,0,4.14,IQ,1690432491
290,saint-philippe,-21.3585,55.7679,294.32,77,65,5.31,RE,1690432472
291,tianpeng,30.9866,103.9393,298.5,86,86,6.53,CN,1690432492
292,mostaganem,35.9311,0.0892,297.32,86,10,3.27,DZ,1690432493
